# Large body (blockage 3/9) 
#
# The file contains PIV data for a turbulent pipe flow past a body of revolution on the centerline.
# Geometry of the body and details of the experiment can be found in:  
#
#   L. Ding, T. Saxton-Fox, M. Hultmark, and A. J. Smits 
#   Effects of pressure gradients and streamline curvature on the statistics of a turbulent pipe flow. 
#   In 11th International Symposium on Turbulence and Shear Flow Phenomena, Southampton, UK, 2019 
#
# Paramters of the fully-developed pipe flow upstream of the body: 
#
#   Pipe diameter, D = 38.1 mm 
#   Bulk velocity, Ub = 4.1 m/s 
#   Friction velocity, utau = 0.186 m/s 
#   Kinematic viscosity, nu = 1.0035e-06 m^2/s 
#   Bulk Reynolds number, Re_D = 156,000 
#   Friction Reynolds number, Re_tau = 3,550 
#
# In the data below, Ux and Ur are normalized by Ub, and <ux^2>, <ur^2> and <uxur> are normalized by utau^2. 
#
# x/R r/R y/R Ux Ur <ux^2> <ur^2> <uxur> 
23.1667 0.4961 0.5039 1.1318 0.0003 2.6963 1.3019 -0.1668 
23.1667 0.4856 0.5144 1.1308 -0.0006 2.7305 1.3019 -0.2214 
23.1667 0.4751 0.5249 1.1291 -0.0012 2.7708 1.3067 -0.2746 
23.1667 0.4646 0.5354 1.1265 -0.0017 2.8010 1.3148 -0.3257 
23.1667 0.4541 0.5459 1.1231 -0.0016 2.8269 1.3308 -0.3785 
23.1667 0.4436 0.5564 1.1199 -0.0006 2.8625 1.3523 -0.4368 
23.1667 0.4331 0.5669 1.1173 0.0002 2.9077 1.3658 -0.4892 
23.1667 0.4226 0.5774 1.1152 0.0001 2.9554 1.3712 -0.5305 
23.1667 0.4121 0.5879 1.1130 -0.0007 3.0007 1.3797 -0.5704 
23.1667 0.4016 0.5984 1.1101 -0.0010 3.0386 1.3896 -0.6095 
23.1667 0.3911 0.6089 1.1062 -0.0010 3.0677 1.3994 -0.6418 
23.1667 0.3806 0.6194 1.1017 -0.0009 3.0883 1.4123 -0.6673 
23.1667 0.3701 0.6299 1.0975 -0.0004 3.0972 1.4206 -0.6855 
23.1667 0.3596 0.6404 1.0937 0.0006 3.0985 1.4190 -0.6978 
23.1667 0.3491 0.6509 1.0898 0.0015 3.1023 1.4152 -0.7099 
23.1667 0.3386 0.6614 1.0858 0.0014 3.1074 1.4186 -0.7238 
23.1667 0.3281 0.6719 1.0822 0.0008 3.1178 1.4307 -0.7386 
23.1667 0.3176 0.6824 1.0787 0.0005 3.1480 1.4385 -0.7543 
23.1667 0.3071 0.6929 1.0752 0.0003 3.1751 1.4430 -0.7687 
23.1667 0.2966 0.7034 1.0712 -0.0000 3.1796 1.4455 -0.7751 
23.1667 0.2861 0.7139 1.0664 -0.0003 3.1675 1.4526 -0.7744 
23.1667 0.2756 0.7244 1.0610 0.0006 3.1412 1.4670 -0.7707 
23.1667 0.2651 0.7349 1.0556 0.0014 3.1008 1.4819 -0.7638 
23.1667 0.2546 0.7454 1.0502 0.0014 3.0661 1.4994 -0.7563 
23.1667 0.2441 0.7559 1.0452 0.0016 3.0309 1.5162 -0.7487 
23.1667 0.2336 0.7664 1.0409 0.0019 2.9889 1.5240 -0.7402 
23.1667 0.2231 0.7769 1.0374 0.0017 2.9611 1.5276 -0.7298 
23.1667 0.2126 0.7874 1.0341 0.0012 2.9497 1.5313 -0.7142 
23.1667 0.2021 0.7979 1.0308 0.0012 2.9340 1.5312 -0.6952 
23.1667 0.1916 0.8084 1.0272 0.0014 2.9096 1.5293 -0.6766 
23.1667 0.1811 0.8189 1.0236 0.0013 2.8876 1.5292 -0.6554 
23.1667 0.1706 0.8294 1.0203 0.0008 2.8723 1.5270 -0.6317 
23.1667 0.1601 0.8399 1.0177 -0.0002 2.8563 1.5234 -0.6111 
23.1667 0.1496 0.8504 1.0155 -0.0004 2.8314 1.5273 -0.5925 
23.1667 0.1391 0.8609 1.0134 0.0009 2.7975 1.5373 -0.5671 
23.1667 0.1286 0.8714 1.0112 0.0024 2.7557 1.5409 -0.5266 
23.1667 0.1181 0.8819 1.0089 0.0033 2.7107 1.5400 -0.4809 
23.1667 0.1076 0.8924 1.0067 0.0040 2.6593 1.5417 -0.4399 
23.1667 0.0971 0.9029 1.0045 0.0044 2.6119 1.5383 -0.4004 
23.1667 0.0866 0.9134 1.0027 0.0040 2.5748 1.5356 -0.3588 
23.1667 0.0761 0.9239 1.0012 0.0026 2.5435 1.5321 -0.3122 
23.1667 0.0656 0.9344 0.9997 0.0014 2.5208 1.5299 -0.2649 
23.1667 0.0551 0.9449 0.9981 0.0008 2.5054 1.5267 -0.2176 
23.1667 0.0446 0.9554 0.9966 0.0010 2.5065 1.5161 -0.1716 
23.1667 0.0341 0.9659 0.9958 0.0014 2.5205 1.5061 -0.1279 
23.1667 0.0236 0.9764 0.9957 0.0021 2.5211 1.4978 -0.0853 
23.4167 0.9790 0.0210 0.7486 0.0015 4.6063 0.4587 0.5782 
23.4167 0.9685 0.0315 0.7896 0.0014 4.6512 0.6366 0.7045 
23.4167 0.9580 0.0420 0.8194 0.0009 4.6913 0.7782 0.7799 
23.4167 0.9475 0.0525 0.8419 -0.0002 4.6914 0.8850 0.8252 
23.4167 0.9370 0.0630 0.8595 0.0003 4.6865 0.9814 0.8707 
23.4167 0.9265 0.0735 0.8741 0.0007 4.6837 1.0674 0.9085 
23.4167 0.9160 0.0840 0.8869 0.0003 4.6676 1.1510 0.9488 
23.4167 0.9055 0.0945 0.8990 0.0006 4.6402 1.2294 0.9872 
23.4167 0.8950 0.1050 0.9106 0.0011 4.6096 1.2910 1.0093 
23.4167 0.8845 0.1155 0.9210 0.0014 4.5776 1.3404 1.0263 
23.4167 0.8740 0.1260 0.9299 0.0017 4.5680 1.3917 1.0482 
23.4167 0.8635 0.1365 0.9382 0.0018 4.5805 1.4274 1.0640 
23.4167 0.8530 0.1470 0.9468 0.0015 4.5766 1.4310 1.0658 
23.4167 0.8425 0.1575 0.9561 0.0010 4.5523 1.4368 1.0663 
23.4167 0.8320 0.1680 0.9659 0.0003 4.5220 1.4665 1.0778 
23.4167 0.8215 0.1785 0.9756 -0.0004 4.4954 1.5036 1.0938 
23.4167 0.8110 0.1890 0.9852 -0.0007 4.4793 1.5291 1.1052 
23.4167 0.8005 0.1995 0.9944 -0.0007 4.4583 1.5392 1.1077 
23.4167 0.7900 0.2100 1.0027 -0.0004 4.4184 1.5452 1.0995 
23.4167 0.7795 0.2205 1.0105 0.0010 4.3605 1.5402 1.0818 
23.4167 0.7690 0.2310 1.0181 0.0029 4.2783 1.5136 1.0523 
23.4167 0.7585 0.2415 1.0259 0.0034 4.1945 1.5036 1.0235 
23.4167 0.7480 0.2520 1.0334 0.0020 4.1215 1.5057 1.0048 
23.4167 0.7375 0.2625 1.0405 0.0011 4.0569 1.4974 0.9818 
23.4167 0.7270 0.2730 1.0471 0.0017 4.0160 1.4717 0.9537 
23.4167 0.7165 0.2835 1.0536 0.0024 3.9700 1.4445 0.9186 
23.4167 0.7060 0.2940 1.0602 0.0019 3.8982 1.4319 0.8822 
23.4167 0.6955 0.3045 1.0669 0.0013 3.7934 1.4322 0.8471 
23.4167 0.6850 0.3150 1.0733 0.0013 3.6825 1.4340 0.8114 
23.4167 0.6745 0.3255 1.0797 0.0015 3.5783 1.4262 0.7747 
23.4167 0.6640 0.3360 1.0860 0.0016 3.4808 1.4219 0.7389 
23.4167 0.6535 0.3465 1.0918 0.0011 3.4031 1.4194 0.7022 
23.4167 0.6430 0.3570 1.0974 0.0005 3.3338 1.3977 0.6562 
23.4167 0.6325 0.3675 1.1030 0.0009 3.2524 1.3695 0.6026 
23.4167 0.6220 0.3780 1.1085 0.0021 3.1658 1.3551 0.5503 
23.4167 0.6115 0.3885 1.1138 0.0024 3.0775 1.3446 0.4953 
23.4167 0.6010 0.3990 1.1183 0.0018 2.9853 1.3286 0.4356 
23.4167 0.5906 0.4094 1.1216 0.0013 2.9002 1.3158 0.3784 
23.4167 0.5801 0.4199 1.1242 0.0014 2.8240 1.3096 0.3207 
23.4167 0.5696 0.4304 1.1266 0.0019 2.7586 1.3033 0.2572 
23.4167 0.5591 0.4409 1.1286 0.0017 2.7106 1.2989 0.1903 
23.4167 0.5486 0.4514 1.1301 0.0012 2.6643 1.3070 0.1245 
23.4167 0.5381 0.4619 1.1311 0.0011 2.6248 1.3080 0.0684 
23.4167 0.5276 0.4724 1.1314 0.0002 2.6026 1.2974 0.0160 
23.4167 0.5171 0.4829 1.1310 -0.0008 2.5887 1.2895 -0.0410 
23.4167 0.5066 0.4934 1.1299 -0.0004 2.5877 1.2880 -0.0954 
23.4167 0.4961 0.5039 1.1291 0.0007 2.6002 1.2852 -0.1461 
23.4167 0.4856 0.5144 1.1287 0.0009 2.6228 1.2782 -0.1922 
23.4167 0.4751 0.5249 1.1277 -0.0003 2.6448 1.2747 -0.2423 
23.4167 0.4646 0.5354 1.1262 -0.0016 2.6633 1.2753 -0.2982 
23.4167 0.4541 0.5459 1.1242 -0.0024 2.6922 1.2795 -0.3528 
23.4167 0.4436 0.5564 1.1215 -0.0026 2.7402 1.2882 -0.4065 
23.4167 0.4331 0.5669 1.1182 -0.0021 2.7949 1.2945 -0.4539 
23.4167 0.4226 0.5774 1.1148 -0.0002 2.8388 1.2931 -0.4864 
23.4167 0.4121 0.5879 1.1118 0.0017 2.8733 1.2925 -0.5135 
23.4167 0.4016 0.5984 1.1093 0.0023 2.9103 1.3022 -0.5466 
23.4167 0.3911 0.6089 1.1064 0.0014 2.9503 1.3195 -0.5813 
23.4167 0.3806 0.6194 1.1029 0.0005 2.9868 1.3368 -0.6126 
23.4167 0.3701 0.6299 1.0991 0.0008 3.0173 1.3475 -0.6383 
23.4167 0.3596 0.6404 1.0952 0.0024 3.0339 1.3500 -0.6562 
23.4167 0.3491 0.6509 1.0911 0.0036 3.0319 1.3534 -0.6718 
23.4167 0.3386 0.6614 1.0866 0.0027 3.0218 1.3639 -0.6858 
23.4167 0.3281 0.6719 1.0819 0.0007 3.0124 1.3737 -0.6923 
23.4167 0.3176 0.6824 1.0775 -0.0002 3.0058 1.3882 -0.6943 
23.4167 0.3071 0.6929 1.0730 -0.0004 3.0064 1.4012 -0.6968 
23.4167 0.2966 0.7034 1.0688 -0.0012 3.0139 1.4032 -0.6972 
23.4167 0.2861 0.7139 1.0650 -0.0021 3.0078 1.4112 -0.6944 
23.4167 0.2756 0.7244 1.0612 -0.0020 2.9791 1.4269 -0.6940 
23.4167 0.2651 0.7349 1.0568 -0.0015 2.9334 1.4394 -0.6907 
23.4167 0.2546 0.7454 1.0520 -0.0011 2.8862 1.4438 -0.6838 
23.4167 0.2441 0.7559 1.0474 -0.0009 2.8542 1.4451 -0.6767 
23.4167 0.2336 0.7664 1.0435 -0.0000 2.8357 1.4497 -0.6695 
23.4167 0.2231 0.7769 1.0407 0.0011 2.8179 1.4566 -0.6630 
23.4167 0.2126 0.7874 1.0385 0.0013 2.7991 1.4630 -0.6583 
23.4167 0.2021 0.7979 1.0360 0.0006 2.7814 1.4708 -0.6498 
23.4167 0.1916 0.8084 1.0328 0.0006 2.7614 1.4783 -0.6320 
23.4167 0.1811 0.8189 1.0294 0.0015 2.7366 1.4780 -0.6091 
23.4167 0.1706 0.8294 1.0258 0.0020 2.7050 1.4695 -0.5846 
23.4167 0.1601 0.8399 1.0223 0.0017 2.6726 1.4664 -0.5584 
23.4167 0.1496 0.8504 1.0192 0.0019 2.6453 1.4743 -0.5310 
23.4167 0.1391 0.8609 1.0170 0.0030 2.6200 1.4783 -0.4966 
23.4167 0.1286 0.8714 1.0154 0.0038 2.6039 1.4774 -0.4550 
23.4167 0.1181 0.8819 1.0137 0.0032 2.5873 1.4827 -0.4149 
23.4167 0.1076 0.8924 1.0115 0.0020 2.5559 1.4894 -0.3798 
23.4167 0.0971 0.9029 1.0090 0.0010 2.5214 1.4940 -0.3477 
23.4167 0.0866 0.9134 1.0067 0.0007 2.4895 1.4923 -0.3094 
23.4167 0.0761 0.9239 1.0048 0.0014 2.4705 1.4902 -0.2683 
23.4167 0.0656 0.9344 1.0032 0.0025 2.4728 1.4914 -0.2249 
23.4167 0.0551 0.9449 1.0017 0.0025 2.4776 1.4962 -0.1823 
23.4167 0.0446 0.9554 1.0000 0.0014 2.4747 1.4955 -0.1430 
23.4167 0.0341 0.9659 0.9982 0.0014 2.4641 1.4890 -0.1075 
23.4167 0.0236 0.9764 0.9969 0.0030 2.4516 1.4817 -0.0708 
23.6667 0.9790 0.0210 0.7523 0.0006 4.5281 0.4460 0.5704 
23.6667 0.9685 0.0315 0.7917 0.0006 4.6054 0.6186 0.6941 
23.6667 0.9580 0.0420 0.8200 0.0011 4.6952 0.7785 0.7878 
23.6667 0.9475 0.0525 0.8424 0.0017 4.7333 0.8959 0.8437 
23.6667 0.9370 0.0630 0.8609 0.0019 4.7252 0.9749 0.8733 
23.6667 0.9265 0.0735 0.8769 0.0013 4.7061 1.0470 0.9026 
23.6667 0.9160 0.0840 0.8910 0.0007 4.6926 1.1023 0.9300 
23.6667 0.9055 0.0945 0.9031 0.0002 4.6973 1.1610 0.9576 
23.6667 0.8950 0.1050 0.9135 0.0007 4.6803 1.2417 0.9878 
23.6667 0.8845 0.1155 0.9231 0.0024 4.6409 1.3110 1.0119 
23.6667 0.8740 0.1260 0.9324 0.0033 4.6133 1.3514 1.0288 
23.6667 0.8635 0.1365 0.9409 0.0022 4.5745 1.3785 1.0396 
23.6667 0.8530 0.1470 0.9492 0.0011 4.5148 1.3899 1.0397 
23.6667 0.8425 0.1575 0.9580 0.0007 4.4644 1.3897 1.0367 
23.6667 0.8320 0.1680 0.9673 0.0001 4.4289 1.4110 1.0439 
23.6667 0.8215 0.1785 0.9767 -0.0004 4.3913 1.4519 1.0548 
23.6667 0.8110 0.1890 0.9858 0.0006 4.3470 1.4828 1.0602 
23.6667 0.8005 0.1995 0.9951 0.0024 4.3052 1.4977 1.0609 
23.6667 0.7900 0.2100 1.0044 0.0026 4.2728 1.5057 1.0572 
23.6667 0.7795 0.2205 1.0127 0.0018 4.2401 1.5049 1.0529 
23.6667 0.7690 0.2310 1.0199 0.0019 4.1981 1.4886 1.0468 
23.6667 0.7585 0.2415 1.0270 0.0027 4.1521 1.4850 1.0353 
23.6667 0.7480 0.2520 1.0343 0.0038 4.0997 1.4969 1.0207 
23.6667 0.7375 0.2625 1.0412 0.0045 4.0429 1.4943 1.0004 
23.6667 0.7270 0.2730 1.0481 0.0036 3.9861 1.4735 0.9715 
23.6667 0.7165 0.2835 1.0552 0.0020 3.9219 1.4455 0.9316 
23.6667 0.7060 0.2940 1.0622 0.0012 3.8340 1.4313 0.8981 
23.6667 0.6955 0.3045 1.0685 0.0006 3.7267 1.4320 0.8654 
23.6667 0.6850 0.3150 1.0742 -0.0000 3.6284 1.4286 0.8257 
23.6667 0.6745 0.3255 1.0799 -0.0003 3.5303 1.4211 0.7847 
23.6667 0.6640 0.3360 1.0859 -0.0002 3.4285 1.4114 0.7412 
23.6667 0.6535 0.3465 1.0918 0.0006 3.3344 1.3930 0.6920 
23.6667 0.6430 0.3570 1.0974 0.0017 3.2497 1.3697 0.6436 
23.6667 0.6325 0.3675 1.1023 0.0025 3.1716 1.3523 0.6021 
23.6667 0.6220 0.3780 1.1067 0.0033 3.0910 1.3429 0.5627 
23.6667 0.6115 0.3885 1.1113 0.0043 3.0040 1.3329 0.5183 
23.6667 0.6010 0.3990 1.1161 0.0040 2.9136 1.3184 0.4684 
23.6667 0.5906 0.4094 1.1204 0.0017 2.8250 1.3096 0.4152 
23.6667 0.5801 0.4199 1.1242 -0.0006 2.7525 1.3071 0.3592 
23.6667 0.5696 0.4304 1.1271 -0.0013 2.6965 1.2958 0.3005 
23.6667 0.5591 0.4409 1.1293 -0.0011 2.6459 1.2810 0.2395 
23.6667 0.5486 0.4514 1.1311 -0.0008 2.6065 1.2794 0.1794 
23.6667 0.5381 0.4619 1.1323 0.0007 2.5734 1.2767 0.1178 
23.6667 0.5276 0.4724 1.1326 0.0027 2.5424 1.2714 0.0560 
23.6667 0.5171 0.4829 1.1322 0.0032 2.5297 1.2654 -0.0029 
23.6667 0.5066 0.4934 1.1315 0.0022 2.5294 1.2641 -0.0581 
23.6667 0.4961 0.5039 1.1312 0.0005 2.5364 1.2720 -0.1097 
23.6667 0.4856 0.5144 1.1308 -0.0012 2.5508 1.2709 -0.1615 
23.6667 0.4751 0.5249 1.1298 -0.0018 2.5605 1.2626 -0.2096 
23.6667 0.4646 0.5354 1.1286 -0.0017 2.5710 1.2598 -0.2521 
23.6667 0.4541 0.5459 1.1267 -0.0017 2.5919 1.2593 -0.2945 
23.6667 0.4436 0.5564 1.1235 -0.0015 2.6226 1.2558 -0.3394 
23.6667 0.4331 0.5669 1.1198 -0.0010 2.6574 1.2550 -0.3824 
23.6667 0.4226 0.5774 1.1163 -0.0006 2.6905 1.2660 -0.4213 
23.6667 0.4121 0.5879 1.1132 -0.0006 2.7232 1.2872 -0.4593 
23.6667 0.4016 0.5984 1.1099 -0.0009 2.7591 1.3079 -0.4966 
23.6667 0.3911 0.6089 1.1065 -0.0011 2.7984 1.3232 -0.5308 
23.6667 0.3806 0.6194 1.1030 -0.0010 2.8424 1.3321 -0.5601 
23.6667 0.3701 0.6299 1.0995 -0.0011 2.8821 1.3330 -0.5824 
23.6667 0.3596 0.6404 1.0961 -0.0012 2.9017 1.3332 -0.5995 
23.6667 0.3491 0.6509 1.0927 -0.0011 2.9071 1.3392 -0.6177 
23.6667 0.3386 0.6614 1.0887 -0.0006 2.9114 1.3472 -0.6388 
23.6667 0.3281 0.6719 1.0843 -0.0004 2.9213 1.3519 -0.6598 
23.6667 0.3176 0.6824 1.0798 -0.0013 2.9177 1.3547 -0.6748 
23.6667 0.3071 0.6929 1.0755 -0.0015 2.8975 1.3573 -0.6882 
23.6667 0.2966 0.7034 1.0716 -0.0002 2.8872 1.3623 -0.7009 
23.6667 0.2861 0.7139 1.0681 0.0009 2.8796 1.3727 -0.7047 
23.6667 0.2756 0.7244 1.0644 0.0006 2.8742 1.3878 -0.7022 
23.6667 0.2651 0.7349 1.0606 -0.0008 2.8580 1.3969 -0.6966 
23.6667 0.2546 0.7454 1.0570 -0.0017 2.8274 1.3989 -0.6878 
23.6667 0.2441 0.7559 1.0536 -0.0011 2.7988 1.4009 -0.6785 
23.6667 0.2336 0.7664 1.0499 0.0000 2.7737 1.4053 -0.6687 
23.6667 0.2231 0.7769 1.0463 0.0007 2.7461 1.4098 -0.6577 
23.6667 0.2126 0.7874 1.0433 0.0010 2.7242 1.4138 -0.6448 
23.6667 0.2021 0.7979 1.0405 0.0013 2.7078 1.4198 -0.6235 
23.6667 0.1916 0.8084 1.0374 0.0019 2.6852 1.4291 -0.5974 
23.6667 0.1811 0.8189 1.0345 0.0030 2.6602 1.4376 -0.5798 
23.6667 0.1706 0.8294 1.0320 0.0035 2.6345 1.4402 -0.5657 
23.6667 0.1601 0.8399 1.0293 0.0025 2.5999 1.4421 -0.5432 
23.6667 0.1496 0.8504 1.0260 0.0008 2.5640 1.4465 -0.5136 
23.6667 0.1391 0.8609 1.0232 0.0006 2.5347 1.4464 -0.4805 
23.6667 0.1286 0.8714 1.0215 0.0009 2.5146 1.4472 -0.4505 
23.6667 0.1181 0.8819 1.0196 0.0005 2.5035 1.4563 -0.4224 
23.6667 0.1076 0.8924 1.0170 -0.0005 2.4815 1.4636 -0.3915 
23.6667 0.0971 0.9029 1.0143 -0.0011 2.4527 1.4677 -0.3554 
23.6667 0.0866 0.9134 1.0122 -0.0006 2.4330 1.4701 -0.3176 
23.6667 0.0761 0.9239 1.0106 0.0011 2.4197 1.4717 -0.2807 
23.6667 0.0656 0.9344 1.0092 0.0024 2.4014 1.4750 -0.2419 
23.6667 0.0551 0.9449 1.0081 0.0028 2.3854 1.4704 -0.2012 
23.6667 0.0446 0.9554 1.0074 0.0031 2.3810 1.4610 -0.1628 
23.6667 0.0341 0.9659 1.0070 0.0034 2.3853 1.4564 -0.1275 
23.6667 0.0236 0.9764 1.0065 0.0038 2.3872 1.4535 -0.0923 
23.9167 0.9790 0.0210 0.7541 0.0008 4.5160 0.4309 0.5702 
23.9167 0.9685 0.0315 0.7956 -0.0000 4.6058 0.5922 0.6980 
23.9167 0.9580 0.0420 0.8249 0.0008 4.6923 0.7429 0.7886 
23.9167 0.9475 0.0525 0.8471 0.0023 4.7256 0.8582 0.8393 
23.9167 0.9370 0.0630 0.8645 0.0029 4.7144 0.9457 0.8735 
23.9167 0.9265 0.0735 0.8795 0.0023 4.6795 1.0173 0.9030 
23.9167 0.9160 0.0840 0.8929 0.0015 4.6438 1.0869 0.9351 
23.9167 0.9055 0.0945 0.9047 0.0003 4.6145 1.1656 0.9720 
23.9167 0.8950 0.1050 0.9153 -0.0008 4.5916 1.2338 1.0080 
23.9167 0.8845 0.1155 0.9254 -0.0006 4.5735 1.2799 1.0351 
23.9167 0.8740 0.1260 0.9351 0.0006 4.5497 1.3091 1.0502 
23.9167 0.8635 0.1365 0.9443 0.0014 4.5119 1.3313 1.0550 
23.9167 0.8530 0.1470 0.9529 0.0016 4.4670 1.3596 1.0557 
23.9167 0.8425 0.1575 0.9613 0.0010 4.4298 1.3893 1.0591 
23.9167 0.8320 0.1680 0.9699 -0.0005 4.3990 1.4120 1.0629 
23.9167 0.8215 0.1785 0.9790 -0.0008 4.3621 1.4287 1.0632 
23.9167 0.8110 0.1890 0.9879 0.0007 4.3255 1.4389 1.0605 
23.9167 0.8005 0.1995 0.9963 0.0016 4.2981 1.4357 1.0492 
23.9167 0.7900 0.2100 1.0045 0.0014 4.2660 1.4314 1.0300 
23.9167 0.7795 0.2205 1.0129 0.0015 4.2251 1.4397 1.0181 
23.9167 0.7690 0.2310 1.0214 0.0016 4.1858 1.4400 1.0117 
23.9167 0.7585 0.2415 1.0289 0.0016 4.1342 1.4390 0.9991 
23.9167 0.7480 0.2520 1.0348 0.0024 4.0535 1.4385 0.9788 
23.9167 0.7375 0.2625 1.0403 0.0027 3.9588 1.4276 0.9499 
23.9167 0.7270 0.2730 1.0466 0.0023 3.8670 1.4107 0.9189 
23.9167 0.7165 0.2835 1.0538 0.0027 3.7958 1.3930 0.8935 
23.9167 0.7060 0.2940 1.0608 0.0022 3.7365 1.3824 0.8742 
23.9167 0.6955 0.3045 1.0676 0.0004 3.6637 1.3916 0.8557 
23.9167 0.6850 0.3150 1.0746 -0.0003 3.5710 1.3967 0.8288 
23.9167 0.6745 0.3255 1.0811 0.0002 3.4826 1.3831 0.7932 
23.9167 0.6640 0.3360 1.0865 0.0009 3.4032 1.3660 0.7569 
23.9167 0.6535 0.3465 1.0911 0.0015 3.3179 1.3489 0.7210 
23.9167 0.6430 0.3570 1.0957 0.0012 3.2312 1.3264 0.6789 
23.9167 0.6325 0.3675 1.1008 0.0002 3.1463 1.3054 0.6320 
23.9167 0.6220 0.3780 1.1060 -0.0004 3.0485 1.2958 0.5863 
23.9167 0.6115 0.3885 1.1113 0.0004 2.9388 1.2941 0.5376 
23.9167 0.6010 0.3990 1.1166 0.0021 2.8400 1.2887 0.4802 
23.9167 0.5906 0.4094 1.1208 0.0024 2.7688 1.2762 0.4187 
23.9167 0.5801 0.4199 1.1237 0.0006 2.7126 1.2642 0.3586 
23.9167 0.5696 0.4304 1.1257 -0.0013 2.6461 1.2528 0.3006 
23.9167 0.5591 0.4409 1.1276 -0.0021 2.5777 1.2378 0.2445 
23.9167 0.5486 0.4514 1.1293 -0.0013 2.5250 1.2274 0.1907 
23.9167 0.5381 0.4619 1.1304 0.0005 2.4917 1.2231 0.1337 
23.9167 0.5276 0.4724 1.1312 0.0020 2.4672 1.2135 0.0753 
23.9167 0.5171 0.4829 1.1323 0.0030 2.4549 1.2031 0.0205 
23.9167 0.5066 0.4934 1.1333 0.0025 2.4531 1.1939 -0.0298 
23.9167 0.4961 0.5039 1.1334 0.0012 2.4549 1.1924 -0.0770 
23.9167 0.4856 0.5144 1.1320 0.0004 2.4589 1.1963 -0.1223 
23.9167 0.4751 0.5249 1.1296 0.0003 2.4654 1.2000 -0.1688 
23.9167 0.4646 0.5354 1.1271 0.0001 2.4800 1.2010 -0.2128 
23.9167 0.4541 0.5459 1.1247 -0.0006 2.5068 1.2028 -0.2540 
23.9167 0.4436 0.5564 1.1225 -0.0014 2.5353 1.2068 -0.2962 
23.9167 0.4331 0.5669 1.1205 -0.0026 2.5582 1.2097 -0.3346 
23.9167 0.4226 0.5774 1.1186 -0.0038 2.5835 1.2120 -0.3667 
23.9167 0.4121 0.5879 1.1168 -0.0042 2.6178 1.2175 -0.3990 
23.9167 0.4016 0.5984 1.1149 -0.0028 2.6572 1.2268 -0.4319 
23.9167 0.3911 0.6089 1.1123 -0.0011 2.6951 1.2377 -0.4620 
23.9167 0.3806 0.6194 1.1091 -0.0006 2.7232 1.2439 -0.4915 
23.9167 0.3701 0.6299 1.1054 -0.0008 2.7388 1.2429 -0.5195 
23.9167 0.3596 0.6404 1.1012 -0.0017 2.7498 1.2450 -0.5420 
23.9167 0.3491 0.6509 1.0961 -0.0026 2.7636 1.2517 -0.5637 
23.9167 0.3386 0.6614 1.0910 -0.0021 2.7809 1.2585 -0.5875 
23.9167 0.3281 0.6719 1.0865 -0.0010 2.7910 1.2723 -0.6051 
23.9167 0.3176 0.6824 1.0829 0.0002 2.7979 1.2876 -0.6193 
23.9167 0.3071 0.6929 1.0801 0.0005 2.7985 1.2969 -0.6258 
23.9167 0.2966 0.7034 1.0775 0.0002 2.7884 1.2997 -0.6308 
23.9167 0.2861 0.7139 1.0745 0.0010 2.7788 1.3074 -0.6328 
23.9167 0.2756 0.7244 1.0713 0.0023 2.7721 1.3194 -0.6366 
23.9167 0.2651 0.7349 1.0679 0.0021 2.7565 1.3245 -0.6383 
23.9167 0.2546 0.7454 1.0643 0.0003 2.7328 1.3235 -0.6341 
23.9167 0.2441 0.7559 1.0603 -0.0018 2.7076 1.3291 -0.6268 
23.9167 0.2336 0.7664 1.0567 -0.0025 2.6750 1.3450 -0.6153 
23.9167 0.2231 0.7769 1.0537 -0.0016 2.6397 1.3613 -0.6011 
23.9167 0.2126 0.7874 1.0508 -0.0001 2.6170 1.3696 -0.5881 
23.9167 0.2021 0.7979 1.0474 0.0014 2.6010 1.3713 -0.5716 
23.9167 0.1916 0.8084 1.0437 0.0024 2.5766 1.3718 -0.5478 
23.9167 0.1811 0.8189 1.0404 0.0029 2.5450 1.3749 -0.5235 
23.9167 0.1706 0.8294 1.0371 0.0029 2.5117 1.3801 -0.5034 
23.9167 0.1601 0.8399 1.0340 0.0020 2.4794 1.3820 -0.4816 
23.9167 0.1496 0.8504 1.0317 0.0008 2.4502 1.3810 -0.4555 
23.9167 0.1391 0.8609 1.0304 0.0005 2.4236 1.3800 -0.4287 
23.9167 0.1286 0.8714 1.0294 0.0006 2.4015 1.3768 -0.3990 
23.9167 0.1181 0.8819 1.0285 0.0007 2.3790 1.3804 -0.3639 
23.9167 0.1076 0.8924 1.0270 0.0011 2.3580 1.3870 -0.3328 
23.9167 0.0971 0.9029 1.0244 0.0013 2.3434 1.3937 -0.3057 
23.9167 0.0866 0.9134 1.0220 0.0012 2.3376 1.3965 -0.2792 
23.9167 0.0761 0.9239 1.0207 0.0009 2.3294 1.3931 -0.2488 
23.9167 0.0656 0.9344 1.0199 0.0001 2.3217 1.3894 -0.2139 
23.9167 0.0551 0.9449 1.0193 -0.0005 2.3187 1.3866 -0.1787 
23.9167 0.0446 0.9554 1.0188 -0.0001 2.3178 1.3818 -0.1428 
23.9167 0.0341 0.9659 1.0179 0.0014 2.3126 1.3763 -0.1060 
23.9167 0.0236 0.9764 1.0168 0.0033 2.3012 1.3758 -0.0737 
24.1667 0.9790 0.0210 0.7610 0.0022 4.4688 0.4411 0.5851 
