# Medium body (blockage 2/9) 
#
# The file contains PIV data for a turbulent pipe flow past a body of revolution on the centerline.
# Geometry of the body and details of the experiment can be found in:  
#
#   L. Ding, T. Saxton-Fox, M. Hultmark, and A. J. Smits 
#   Effects of pressure gradients and streamline curvature on the statistics of a turbulent pipe flow. 
#   In 11th International Symposium on Turbulence and Shear Flow Phenomena, Southampton, UK, 2019 
#
# Paramters of the fully-developed pipe flow upstream of the body: 
#
#   Pipe diameter, D = 38.1 mm 
#   Bulk velocity, Ub = 4.1 m/s 
#   Friction velocity, utau = 0.186 m/s 
#   Kinematic viscosity, nu = 1.0035e-06 m^2/s 
#   Bulk Reynolds number, Re_D = 156,000 
#   Friction Reynolds number, Re_tau = 3,550 
#
# In the data below, Ux and Ur are normalized by Ub, and <ux^2>, <ur^2> and <uxur> are normalized by utau^2. 
#
# x/R r/R y/R Ux Ur <ux^2> <ur^2> <uxur> 
16.9167 0.9370 0.0630 0.8343 0.0010 5.3017 1.0507 0.9372 
16.9167 0.9265 0.0735 0.8505 0.0010 5.4197 1.1469 0.9967 
16.9167 0.9160 0.0840 0.8658 -0.0001 5.5255 1.2304 1.0373 
16.9167 0.9055 0.0945 0.8802 -0.0009 5.6203 1.3123 1.0860 
16.9167 0.8950 0.1050 0.8935 -0.0005 5.6930 1.3969 1.1439 
16.9167 0.8845 0.1155 0.9064 0.0005 5.7640 1.4353 1.1851 
16.9167 0.8740 0.1260 0.9194 0.0010 5.8348 1.4408 1.2104 
16.9167 0.8635 0.1365 0.9330 0.0013 5.8958 1.4475 1.2215 
16.9167 0.8530 0.1470 0.9472 0.0009 5.9339 1.4477 1.2084 
16.9167 0.8425 0.1575 0.9619 -0.0018 5.9452 1.4335 1.1829 
16.9167 0.8320 0.1680 0.9757 -0.0028 5.9457 1.4225 1.1725 
16.9167 0.8215 0.1785 0.9878 -0.0001 5.9310 1.4158 1.1708 
16.9167 0.8110 0.1890 0.9992 0.0019 5.8893 1.3976 1.1572 
16.9167 0.8005 0.1995 1.0105 0.0025 5.8298 1.3750 1.1384 
16.9167 0.7900 0.2100 1.0211 0.0037 5.7505 1.3581 1.1174 
16.9167 0.7795 0.2205 1.0311 0.0041 5.6409 1.3492 1.0899 
16.9167 0.7690 0.2310 1.0415 0.0033 5.5140 1.3428 1.0599 
16.9167 0.7585 0.2415 1.0522 0.0026 5.3749 1.3173 1.0209 
16.9167 0.7480 0.2520 1.0626 0.0011 5.2232 1.2735 0.9749 
16.9167 0.7375 0.2625 1.0723 -0.0004 5.0687 1.2311 0.9323 
16.9167 0.7270 0.2730 1.0809 -0.0002 4.8945 1.1894 0.8833 
16.9167 0.7165 0.2835 1.0885 0.0009 4.7101 1.1504 0.8350 
16.9167 0.7060 0.2940 1.0964 0.0004 4.5299 1.1085 0.7862 
16.9167 0.6955 0.3045 1.1050 -0.0009 4.3619 1.0664 0.7377 
16.9167 0.6850 0.3150 1.1135 -0.0012 4.1987 1.0321 0.6945 
16.9167 0.6745 0.3255 1.1215 -0.0009 4.0216 0.9950 0.6470 
16.9167 0.6640 0.3360 1.1295 -0.0010 3.8271 0.9454 0.5926 
16.9167 0.6535 0.3465 1.1374 -0.0011 3.6267 0.9092 0.5451 
16.9167 0.6430 0.3570 1.1448 -0.0009 3.4454 0.8907 0.5101 
16.9167 0.6325 0.3675 1.1513 -0.0003 3.2753 0.8659 0.4776 
16.9167 0.6220 0.3780 1.1572 0.0012 3.1043 0.8432 0.4421 
16.9167 0.6115 0.3885 1.1628 0.0028 2.9385 0.8289 0.4035 
16.9167 0.6010 0.3990 1.1682 0.0027 2.7791 0.8096 0.3624 
16.9167 0.5906 0.4094 1.1729 0.0006 2.6271 0.7847 0.3215 
16.9167 0.5801 0.4199 1.1767 -0.0011 2.4833 0.7598 0.2795 
16.9167 0.5696 0.4304 1.1800 -0.0017 2.3420 0.7343 0.2337 
16.9167 0.5591 0.4409 1.1829 -0.0018 2.2070 0.7098 0.1863 
16.9167 0.5486 0.4514 1.1849 -0.0011 2.0824 0.6934 0.1392 
16.9167 0.5381 0.4619 1.1863 0.0005 1.9676 0.6824 0.0935 
16.9167 0.5276 0.4724 1.1870 0.0015 1.8691 0.6719 0.0534 
16.9167 0.5171 0.4829 1.1871 0.0016 1.7925 0.6616 0.0169 
16.9167 0.5066 0.4934 1.1868 0.0012 1.7438 0.6510 -0.0234 
16.9167 0.4961 0.5039 1.1861 0.0002 1.7212 0.6421 -0.0684 
16.9167 0.4856 0.5144 1.1841 -0.0011 1.7184 0.6378 -0.1159 
16.9167 0.4751 0.5249 1.1808 -0.0024 1.7440 0.6427 -0.1656 
16.9167 0.4646 0.5354 1.1764 -0.0031 1.7993 0.6555 -0.2140 
16.9167 0.4541 0.5459 1.1717 -0.0029 1.8706 0.6697 -0.2610 
16.9167 0.4436 0.5564 1.1671 -0.0028 1.9525 0.6875 -0.3121 
16.9167 0.4331 0.5669 1.1622 -0.0027 2.0469 0.7119 -0.3669 
16.9167 0.4226 0.5774 1.1564 -0.0022 2.1586 0.7388 -0.4191 
16.9167 0.4121 0.5879 1.1498 -0.0017 2.2837 0.7664 -0.4679 
16.9167 0.4016 0.5984 1.1424 -0.0015 2.4158 0.7951 -0.5160 
16.9167 0.3911 0.6089 1.1345 -0.0011 2.5597 0.8187 -0.5656 
16.9167 0.3806 0.6194 1.1259 -0.0012 2.7217 0.8414 -0.6210 
16.9167 0.3701 0.6299 1.1164 -0.0018 2.8953 0.8777 -0.6822 
16.9167 0.3596 0.6404 1.1065 -0.0020 3.0681 0.9191 -0.7400 
16.9167 0.3491 0.6509 1.0961 -0.0016 3.2311 0.9533 -0.7918 
16.9167 0.3386 0.6614 1.0850 -0.0017 3.3822 0.9886 -0.8433 
16.9167 0.3281 0.6719 1.0734 -0.0023 3.5201 1.0221 -0.8882 
16.9167 0.3176 0.6824 1.0615 -0.0028 3.6464 1.0528 -0.9282 
16.9167 0.3071 0.6929 1.0495 -0.0034 3.7635 1.0824 -0.9689 
16.9167 0.2966 0.7034 1.0376 -0.0039 3.8687 1.1168 -1.0115 
16.9167 0.2861 0.7139 1.0254 -0.0037 3.9627 1.1532 -1.0435 
16.9167 0.2756 0.7244 1.0132 -0.0031 4.0420 1.1880 -1.0685 
16.9167 0.2651 0.7349 1.0014 -0.0035 4.1050 1.2179 -1.0877 
16.9167 0.2546 0.7454 0.9895 -0.0044 4.1328 1.2456 -1.0955 
16.9167 0.2441 0.7559 0.9772 -0.0047 4.1375 1.2673 -1.0941 
16.9167 0.2336 0.7664 0.9645 -0.0044 4.1389 1.2749 -1.0891 
16.9167 0.2231 0.7769 0.9515 -0.0035 4.1249 1.2763 -1.0799 
16.9167 0.2126 0.7874 0.9387 -0.0028 4.0928 1.2828 -1.0674 
16.9167 0.2021 0.7979 0.9263 -0.0025 4.0632 1.2882 -1.0548 
16.9167 0.1916 0.8084 0.9141 -0.0025 4.0347 1.2844 -1.0382 
16.9167 0.1811 0.8189 0.9019 -0.0030 3.9793 1.2763 -1.0123 
16.9167 0.1706 0.8294 0.8898 -0.0042 3.8914 1.2688 -0.9814 
16.9167 0.1601 0.8399 0.8779 -0.0055 3.8043 1.2572 -0.9497 
16.9167 0.1496 0.8504 0.8661 -0.0057 3.7309 1.2442 -0.9153 
16.9167 0.1391 0.8609 0.8544 -0.0047 3.6491 1.2381 -0.8788 
16.9167 0.1286 0.8714 0.8435 -0.0037 3.5465 1.2377 -0.8415 
16.9167 0.1181 0.8819 0.8332 -0.0034 3.4315 1.2345 -0.8021 
16.9167 0.1076 0.8924 0.8228 -0.0033 3.3033 1.2220 -0.7558 
16.9167 0.0971 0.9029 0.8125 -0.0027 3.1671 1.2016 -0.7000 
16.9167 0.0866 0.9134 0.8028 -0.0019 3.0423 1.1758 -0.6385 
16.9167 0.0761 0.9239 0.7938 -0.0012 2.9215 1.1436 -0.5689 
16.9167 0.0656 0.9344 0.7854 -0.0011 2.8105 1.1108 -0.4942 
16.9167 0.0551 0.9449 0.7779 -0.0010 2.6977 1.0824 -0.4154 
16.9167 0.0446 0.9554 0.7720 -0.0006 2.5805 1.0702 -0.3390 
16.9167 0.0341 0.9659 0.7676 -0.0007 2.4775 1.0769 -0.2657 
16.9167 0.0236 0.9764 0.7639 -0.0011 2.3821 1.0850 -0.1848 
17.1667 0.9790 0.0210 0.7278 0.0017 4.7959 0.4805 0.5626 
17.1667 0.9685 0.0315 0.7662 -0.0000 4.9371 0.6508 0.6849 
17.1667 0.9580 0.0420 0.7935 -0.0007 5.0961 0.8165 0.7926 
17.1667 0.9475 0.0525 0.8153 0.0000 5.2184 0.9617 0.8775 
17.1667 0.9370 0.0630 0.8341 0.0016 5.3293 1.0728 0.9535 
17.1667 0.9265 0.0735 0.8509 0.0026 5.4352 1.1692 1.0220 
17.1667 0.9160 0.0840 0.8665 0.0025 5.5065 1.2614 1.0763 
17.1667 0.9055 0.0945 0.8810 0.0026 5.5626 1.3443 1.1260 
17.1667 0.8950 0.1050 0.8954 0.0032 5.6447 1.3899 1.1596 
17.1667 0.8845 0.1155 0.9105 0.0035 5.7358 1.4225 1.1765 
17.1667 0.8740 0.1260 0.9245 0.0026 5.8047 1.4397 1.1891 
17.1667 0.8635 0.1365 0.9369 0.0011 5.8321 1.4303 1.1944 
17.1667 0.8530 0.1470 0.9488 0.0006 5.8419 1.4373 1.2014 
17.1667 0.8425 0.1575 0.9606 0.0008 5.8707 1.4642 1.2096 
17.1667 0.8320 0.1680 0.9724 0.0007 5.8826 1.4734 1.2050 
17.1667 0.8215 0.1785 0.9838 0.0010 5.8535 1.4547 1.1907 
17.1667 0.8110 0.1890 0.9950 0.0017 5.8141 1.4239 1.1731 
17.1667 0.8005 0.1995 1.0063 0.0014 5.7634 1.4003 1.1517 
17.1667 0.7900 0.2100 1.0179 -0.0003 5.6803 1.3841 1.1250 
17.1667 0.7795 0.2205 1.0294 -0.0012 5.5610 1.3668 1.0925 
17.1667 0.7690 0.2310 1.0403 -0.0006 5.4279 1.3473 1.0579 
17.1667 0.7585 0.2415 1.0507 -0.0001 5.3084 1.3229 1.0242 
17.1667 0.7480 0.2520 1.0608 0.0002 5.1887 1.2861 0.9852 
17.1667 0.7375 0.2625 1.0709 0.0015 5.0587 1.2360 0.9381 
17.1667 0.7270 0.2730 1.0803 0.0026 4.9182 1.1941 0.8952 
17.1667 0.7165 0.2835 1.0892 0.0030 4.7603 1.1631 0.8576 
17.1667 0.7060 0.2940 1.0976 0.0026 4.6018 1.1255 0.8168 
17.1667 0.6955 0.3045 1.1053 0.0011 4.4332 1.0847 0.7812 
17.1667 0.6850 0.3150 1.1127 -0.0005 4.2600 1.0455 0.7463 
17.1667 0.6745 0.3255 1.1198 -0.0005 4.1077 0.9994 0.7067 
17.1667 0.6640 0.3360 1.1267 -0.0001 3.9470 0.9521 0.6576 
17.1667 0.6535 0.3465 1.1337 0.0003 3.7641 0.9150 0.6062 
17.1667 0.6430 0.3570 1.1408 0.0015 3.5658 0.8954 0.5619 
17.1667 0.6325 0.3675 1.1475 0.0029 3.3652 0.8822 0.5205 
17.1667 0.6220 0.3780 1.1535 0.0032 3.1723 0.8637 0.4741 
17.1667 0.6115 0.3885 1.1588 0.0019 2.9855 0.8364 0.4251 
17.1667 0.6010 0.3990 1.1637 -0.0001 2.8067 0.8102 0.3806 
17.1667 0.5906 0.4094 1.1682 -0.0011 2.6479 0.7929 0.3424 
17.1667 0.5801 0.4199 1.1724 -0.0018 2.5035 0.7740 0.3044 
17.1667 0.5696 0.4304 1.1761 -0.0024 2.3584 0.7497 0.2617 
17.1667 0.5591 0.4409 1.1788 -0.0016 2.2194 0.7264 0.2174 
17.1667 0.5486 0.4514 1.1804 0.0006 2.0986 0.7046 0.1748 
17.1667 0.5381 0.4619 1.1816 0.0024 1.9988 0.6883 0.1345 
17.1667 0.5276 0.4724 1.1831 0.0030 1.9096 0.6777 0.0911 
17.1667 0.5171 0.4829 1.1841 0.0029 1.8300 0.6637 0.0446 
17.1667 0.5066 0.4934 1.1838 0.0020 1.7766 0.6524 -0.0027 
17.1667 0.4961 0.5039 1.1826 -0.0003 1.7491 0.6546 -0.0519 
17.1667 0.4856 0.5144 1.1810 -0.0023 1.7492 0.6619 -0.1023 
17.1667 0.4751 0.5249 1.1796 -0.0020 1.7809 0.6696 -0.1518 
17.1667 0.4646 0.5354 1.1777 -0.0011 1.8346 0.6828 -0.2018 
17.1667 0.4541 0.5459 1.1745 -0.0014 1.9045 0.6979 -0.2561 
17.1667 0.4436 0.5564 1.1696 -0.0020 1.9914 0.7161 -0.3151 
17.1667 0.4331 0.5669 1.1635 -0.0021 2.0995 0.7429 -0.3762 
17.1667 0.4226 0.5774 1.1563 -0.0023 2.2199 0.7716 -0.4369 
17.1667 0.4121 0.5879 1.1482 -0.0024 2.3503 0.7943 -0.4925 
17.1667 0.4016 0.5984 1.1398 -0.0023 2.4922 0.8160 -0.5414 
17.1667 0.3911 0.6089 1.1317 -0.0028 2.6427 0.8421 -0.5898 
17.1667 0.3806 0.6194 1.1236 -0.0036 2.8029 0.8724 -0.6449 
17.1667 0.3701 0.6299 1.1152 -0.0032 2.9623 0.9036 -0.7036 
17.1667 0.3596 0.6404 1.1061 -0.0019 3.1084 0.9316 -0.7557 
17.1667 0.3491 0.6509 1.0960 -0.0015 3.2462 0.9621 -0.7995 
17.1667 0.3386 0.6614 1.0856 -0.0027 3.3751 0.9990 -0.8419 
17.1667 0.3281 0.6719 1.0753 -0.0039 3.5008 1.0336 -0.8825 
17.1667 0.3176 0.6824 1.0651 -0.0041 3.6108 1.0641 -0.9175 
17.1667 0.3071 0.6929 1.0545 -0.0036 3.7181 1.0947 -0.9473 
17.1667 0.2966 0.7034 1.0433 -0.0031 3.8209 1.1320 -0.9791 
17.1667 0.2861 0.7139 1.0309 -0.0030 3.9067 1.1612 -1.0038 
17.1667 0.2756 0.7244 1.0180 -0.0029 3.9838 1.1823 -1.0194 
17.1667 0.2651 0.7349 1.0054 -0.0021 4.0472 1.2114 -1.0381 
17.1667 0.2546 0.7454 0.9931 -0.0022 4.0842 1.2404 -1.0535 
17.1667 0.2441 0.7559 0.9812 -0.0030 4.0987 1.2639 -1.0645 
17.1667 0.2336 0.7664 0.9693 -0.0032 4.0923 1.2827 -1.0751 
17.1667 0.2231 0.7769 0.9568 -0.0030 4.0661 1.2888 -1.0749 
17.1667 0.2126 0.7874 0.9439 -0.0033 4.0375 1.2890 -1.0659 
17.1667 0.2021 0.7979 0.9313 -0.0041 4.0155 1.2902 -1.0566 
17.1667 0.1916 0.8084 0.9194 -0.0045 3.9855 1.2856 -1.0394 
17.1667 0.1811 0.8189 0.9079 -0.0045 3.9342 1.2743 -1.0101 
17.1667 0.1706 0.8294 0.8963 -0.0042 3.8622 1.2584 -0.9735 
17.1667 0.1601 0.8399 0.8844 -0.0038 3.7760 1.2457 -0.9354 
17.1667 0.1496 0.8504 0.8726 -0.0032 3.6918 1.2434 -0.8989 
17.1667 0.1391 0.8609 0.8614 -0.0027 3.6154 1.2399 -0.8579 
17.1667 0.1286 0.8714 0.8509 -0.0026 3.5281 1.2307 -0.8144 
17.1667 0.1181 0.8819 0.8410 -0.0029 3.4269 1.2239 -0.7711 
17.1667 0.1076 0.8924 0.8314 -0.0032 3.3202 1.2135 -0.7189 
17.1667 0.0971 0.9029 0.8221 -0.0031 3.1997 1.1927 -0.6584 
17.1667 0.0866 0.9134 0.8134 -0.0028 3.0603 1.1690 -0.5952 
17.1667 0.0761 0.9239 0.8052 -0.0022 2.9097 1.1451 -0.5320 
17.1667 0.0656 0.9344 0.7974 -0.0019 2.7765 1.1186 -0.4650 
17.1667 0.0551 0.9449 0.7905 -0.0016 2.6625 1.1005 -0.3979 
17.1667 0.0446 0.9554 0.7849 -0.0012 2.5468 1.0988 -0.3264 
17.1667 0.0341 0.9659 0.7806 -0.0004 2.4481 1.1058 -0.2545 
17.1667 0.0236 0.9764 0.7778 0.0007 2.3851 1.1112 -0.1829 
17.4167 0.9790 0.0210 0.7322 0.0029 4.8444 0.4907 0.6010 
17.4167 0.9685 0.0315 0.7707 0.0013 4.9571 0.6535 0.7123 
17.4167 0.9580 0.0420 0.7987 0.0007 5.1003 0.8108 0.8086 
17.4167 0.9475 0.0525 0.8213 0.0016 5.2131 0.9260 0.8766 
17.4167 0.9370 0.0630 0.8409 0.0020 5.2887 1.0179 0.9232 
17.4167 0.9265 0.0735 0.8585 0.0022 5.3529 1.1213 0.9832 
17.4167 0.9160 0.0840 0.8740 0.0027 5.4363 1.2176 1.0478 
17.4167 0.9055 0.0945 0.8876 0.0029 5.5167 1.3033 1.0986 
17.4167 0.8950 0.1050 0.9004 0.0021 5.5863 1.3694 1.1367 
17.4167 0.8845 0.1155 0.9135 0.0013 5.6404 1.3967 1.1571 
17.4167 0.8740 0.1260 0.9265 0.0013 5.6908 1.3950 1.1656 
17.4167 0.8635 0.1365 0.9385 0.0018 5.7530 1.3900 1.1721 
17.4167 0.8530 0.1470 0.9500 0.0026 5.8102 1.3987 1.1792 
17.4167 0.8425 0.1575 0.9619 0.0034 5.8305 1.4201 1.1887 
17.4167 0.8320 0.1680 0.9737 0.0035 5.8192 1.4243 1.1924 
17.4167 0.8215 0.1785 0.9850 0.0025 5.8019 1.3932 1.1807 
17.4167 0.8110 0.1890 0.9962 0.0015 5.7804 1.3651 1.1673 
17.4167 0.8005 0.1995 1.0071 0.0010 5.7454 1.3708 1.1684 
17.4167 0.7900 0.2100 1.0177 0.0008 5.6910 1.3828 1.1736 
17.4167 0.7795 0.2205 1.0284 0.0007 5.6196 1.3802 1.1663 
17.4167 0.7690 0.2310 1.0392 0.0008 5.5338 1.3620 1.1394 
17.4167 0.7585 0.2415 1.0498 0.0013 5.4249 1.3289 1.0990 
17.4167 0.7480 0.2520 1.0604 0.0030 5.2933 1.2996 1.0597 
17.4167 0.7375 0.2625 1.0706 0.0040 5.1414 1.2721 1.0167 
17.4167 0.7270 0.2730 1.0797 0.0028 4.9633 1.2310 0.9616 
17.4167 0.7165 0.2835 1.0884 0.0015 4.7780 1.1847 0.9050 
17.4167 0.7060 0.2940 1.0972 0.0012 4.6070 1.1470 0.8598 
17.4167 0.6955 0.3045 1.1058 0.0018 4.4489 1.1120 0.8153 
17.4167 0.6850 0.3150 1.1141 0.0023 4.2794 1.0651 0.7571 
17.4167 0.6745 0.3255 1.1222 0.0020 4.0866 1.0066 0.6905 
17.4167 0.6640 0.3360 1.1299 0.0008 3.8821 0.9557 0.6258 
17.4167 0.6535 0.3465 1.1368 0.0003 3.6770 0.9208 0.5687 
17.4167 0.6430 0.3570 1.1429 0.0013 3.4859 0.8877 0.5202 
17.4167 0.6325 0.3675 1.1488 0.0012 3.3021 0.8551 0.4767 
17.4167 0.6220 0.3780 1.1547 0.0000 3.1125 0.8304 0.4370 
17.4167 0.6115 0.3885 1.1601 0.0002 2.9350 0.8131 0.3991 
17.4167 0.6010 0.3990 1.1645 0.0016 2.7741 0.7950 0.3593 
17.4167 0.5906 0.4094 1.1685 0.0025 2.6120 0.7724 0.3170 
17.4167 0.5801 0.4199 1.1722 0.0013 2.4540 0.7522 0.2747 
17.4167 0.5696 0.4304 1.1755 -0.0010 2.3156 0.7351 0.2344 
17.4167 0.5591 0.4409 1.1785 -0.0021 2.1970 0.7166 0.1942 
17.4167 0.5486 0.4514 1.1818 -0.0019 2.0857 0.6982 0.1523 
17.4167 0.5381 0.4619 1.1847 -0.0014 1.9842 0.6865 0.1107 
17.4167 0.5276 0.4724 1.1861 -0.0001 1.9016 0.6791 0.0715 
17.4167 0.5171 0.4829 1.1864 0.0010 1.8342 0.6714 0.0312 
17.4167 0.5066 0.4934 1.1862 0.0003 1.7858 0.6645 -0.0111 
17.4167 0.4961 0.5039 1.1852 -0.0016 1.7609 0.6608 -0.0563 
17.4167 0.4856 0.5144 1.1829 -0.0030 1.7554 0.6648 -0.1066 
17.4167 0.4751 0.5249 1.1795 -0.0030 1.7727 0.6769 -0.1609 
17.4167 0.4646 0.5354 1.1753 -0.0018 1.8127 0.6910 -0.2156 
17.4167 0.4541 0.5459 1.1710 -0.0010 1.8724 0.7028 -0.2685 
17.4167 0.4436 0.5564 1.1667 -0.0015 1.9551 0.7139 -0.3199 
17.4167 0.4331 0.5669 1.1622 -0.0025 2.0593 0.7311 -0.3685 
17.4167 0.4226 0.5774 1.1573 -0.0027 2.1823 0.7541 -0.4157 
17.4167 0.4121 0.5879 1.1513 -0.0024 2.3168 0.7800 -0.4662 
17.4167 0.4016 0.5984 1.1438 -0.0024 2.4576 0.8091 -0.5219 
17.4167 0.3911 0.6089 1.1350 -0.0031 2.6085 0.8391 -0.5755 
17.4167 0.3806 0.6194 1.1255 -0.0037 2.7638 0.8666 -0.6239 
17.4167 0.3701 0.6299 1.1161 -0.0036 2.9125 0.8925 -0.6722 
17.4167 0.3596 0.6404 1.1072 -0.0032 3.0548 0.9185 -0.7154 
17.4167 0.3491 0.6509 1.0983 -0.0033 3.1858 0.9466 -0.7510 
17.4167 0.3386 0.6614 1.0889 -0.0035 3.3063 0.9840 -0.7901 
17.4167 0.3281 0.6719 1.0787 -0.0036 3.4273 1.0269 -0.8356 
17.4167 0.3176 0.6824 1.0679 -0.0039 3.5379 1.0634 -0.8755 
17.4167 0.3071 0.6929 1.0564 -0.0039 3.6449 1.0937 -0.9087 
17.4167 0.2966 0.7034 1.0442 -0.0029 3.7549 1.1265 -0.9424 
17.4167 0.2861 0.7139 1.0314 -0.0014 3.8478 1.1557 -0.9681 
17.4167 0.2756 0.7244 1.0191 -0.0004 3.9236 1.1863 -0.9943 
17.4167 0.2651 0.7349 1.0076 -0.0003 3.9827 1.2155 -1.0287 
17.4167 0.2546 0.7454 0.9963 -0.0007 4.0136 1.2411 -1.0569 
17.4167 0.2441 0.7559 0.9850 -0.0014 4.0162 1.2668 -1.0639 
17.4167 0.2336 0.7664 0.9736 -0.0026 3.9999 1.2898 -1.0607 
17.4167 0.2231 0.7769 0.9619 -0.0035 3.9935 1.3028 -1.0596 
17.4167 0.2126 0.7874 0.9503 -0.0033 3.9928 1.3029 -1.0601 
17.4167 0.2021 0.7979 0.9388 -0.0028 3.9784 1.2940 -1.0526 
17.4167 0.1916 0.8084 0.9275 -0.0026 3.9521 1.2836 -1.0293 
17.4167 0.1811 0.8189 0.9165 -0.0028 3.9059 1.2750 -0.9957 
17.4167 0.1706 0.8294 0.9062 -0.0036 3.8441 1.2664 -0.9642 
17.4167 0.1601 0.8399 0.8962 -0.0042 3.7785 1.2635 -0.9422 
17.4167 0.1496 0.8504 0.8857 -0.0040 3.6959 1.2687 -0.9188 
17.4167 0.1391 0.8609 0.8747 -0.0037 3.5989 1.2738 -0.8833 
17.4167 0.1286 0.8714 0.8637 -0.0040 3.5079 1.2776 -0.8402 
17.4167 0.1181 0.8819 0.8532 -0.0039 3.4191 1.2717 -0.7905 
17.4167 0.1076 0.8924 0.8434 -0.0032 3.3112 1.2447 -0.7312 
17.4167 0.0971 0.9029 0.8345 -0.0027 3.1833 1.2071 -0.6604 
17.4167 0.0866 0.9134 0.8264 -0.0025 3.0538 1.1715 -0.5866 
17.4167 0.0761 0.9239 0.8197 -0.0018 2.9209 1.1475 -0.5214 
17.4167 0.0656 0.9344 0.8137 -0.0004 2.7844 1.1320 -0.4547 
17.4167 0.0551 0.9449 0.8077 0.0002 2.6561 1.1243 -0.3856 
17.4167 0.0446 0.9554 0.8020 -0.0005 2.5423 1.1256 -0.3147 
17.4167 0.0341 0.9659 0.7969 -0.0016 2.4425 1.1238 -0.2384 
17.4167 0.0236 0.9764 0.7928 -0.0015 2.3650 1.1116 -0.1625 
17.6667 0.9790 0.0210 0.7355 0.0030 4.8677 0.4727 0.6058 
17.6667 0.9685 0.0315 0.7747 0.0010 5.0301 0.6426 0.7362 
17.6667 0.9580 0.0420 0.8028 -0.0006 5.1943 0.8112 0.8508 
17.6667 0.9475 0.0525 0.8250 -0.0014 5.2672 0.9477 0.9311 
17.6667 0.9370 0.0630 0.8437 -0.0008 5.3220 1.0523 0.9857 
17.6667 0.9265 0.0735 0.8609 0.0011 5.3954 1.1231 1.0262 
17.6667 0.9160 0.0840 0.8775 0.0017 5.4911 1.1956 1.0618 
17.6667 0.9055 0.0945 0.8930 0.0013 5.5822 1.2931 1.1090 
17.6667 0.8950 0.1050 0.9064 0.0016 5.6285 1.3476 1.1376 
17.6667 0.8845 0.1155 0.9180 0.0022 5.6363 1.3584 1.1382 
17.6667 0.8740 0.1260 0.9291 0.0019 5.6404 1.3640 1.1373 
17.6667 0.8635 0.1365 0.9411 0.0006 5.6676 1.3736 1.1474 
17.6667 0.8530 0.1470 0.9538 -0.0000 5.7103 1.3875 1.1675 
17.6667 0.8425 0.1575 0.9661 -0.0002 5.7353 1.3997 1.1809 
17.6667 0.8320 0.1680 0.9780 -0.0007 5.7369 1.4014 1.1769 
17.6667 0.8215 0.1785 0.9900 -0.0001 5.7276 1.3941 1.1697 
17.6667 0.8110 0.1890 1.0021 0.0020 5.6939 1.3863 1.1623 
17.6667 0.8005 0.1995 1.0137 0.0035 5.6318 1.3773 1.1487 
17.6667 0.7900 0.2100 1.0246 0.0036 5.5692 1.3637 1.1386 
17.6667 0.7795 0.2205 1.0348 0.0030 5.5103 1.3556 1.1348 
17.6667 0.7690 0.2310 1.0442 0.0020 5.4377 1.3530 1.1249 
17.6667 0.7585 0.2415 1.0528 0.0015 5.3499 1.3360 1.1008 
17.6667 0.7480 0.2520 1.0607 0.0014 5.2442 1.2972 1.0585 
17.6667 0.7375 0.2625 1.0688 0.0005 5.1134 1.2512 1.0076 
17.6667 0.7270 0.2730 1.0776 -0.0007 4.9567 1.2175 0.9618 
17.6667 0.7165 0.2835 1.0869 -0.0006 4.7915 1.1915 0.9174 
17.6667 0.7060 0.2940 1.0965 0.0007 4.6245 1.1525 0.8703 
17.6667 0.6955 0.3045 1.1061 0.0017 4.4401 1.1001 0.8150 
17.6667 0.6850 0.3150 1.1151 0.0019 4.2557 1.0527 0.7584 
17.6667 0.6745 0.3255 1.1236 0.0014 4.0790 1.0229 0.7119 
17.6667 0.6640 0.3360 1.1315 0.0003 3.8997 0.9936 0.6682 
17.6667 0.6535 0.3465 1.1393 -0.0008 3.7054 0.9565 0.6207 
17.6667 0.6430 0.3570 1.1466 -0.0009 3.5087 0.9227 0.5801 
17.6667 0.6325 0.3675 1.1528 0.0002 3.3248 0.8952 0.5464 
17.6667 0.6220 0.3780 1.1576 0.0016 3.1502 0.8715 0.5070 
17.6667 0.6115 0.3885 1.1615 0.0026 2.9838 0.8435 0.4585 
17.6667 0.6010 0.3990 1.1655 0.0027 2.8310 0.8096 0.4073 
17.6667 0.5906 0.4094 1.1698 0.0014 2.6845 0.7812 0.3584 
17.6667 0.5801 0.4199 1.1742 -0.0001 2.5373 0.7617 0.3114 
17.6667 0.5696 0.4304 1.1785 -0.0006 2.3962 0.7416 0.2617 
17.6667 0.5591 0.4409 1.1819 -0.0014 2.2623 0.7191 0.2101 
17.6667 0.5486 0.4514 1.1841 -0.0021 2.1319 0.7027 0.1637 
17.6667 0.5381 0.4619 1.1855 -0.0015 2.0095 0.6934 0.1177 
17.6667 0.5276 0.4724 1.1861 0.0002 1.9114 0.6878 0.0708 
17.6667 0.5171 0.4829 1.1860 0.0015 1.8409 0.6824 0.0232 
17.6667 0.5066 0.4934 1.1852 0.0021 1.7953 0.6774 -0.0267 
17.6667 0.4961 0.5039 1.1838 0.0017 1.7755 0.6793 -0.0768 
17.6667 0.4856 0.5144 1.1820 -0.0002 1.7730 0.6881 -0.1269 
17.6667 0.4751 0.5249 1.1797 -0.0026 1.7867 0.6966 -0.1769 
